codproc,nome,sexo,idade_min,idade_max,vlr_sp,qtde_maxima,ptos_ato,dias_permanencia,complexidade,co_financiamento
702031372,PARAFUSO ASSOCIADO A PLACA TORACO-LOMBO-SACRA TIPO PEDICULAR POLI-AXIAL ,I,9999,9999,0,6,0,9999,0,6
702031380,CIMENTO S/ ANTIBIOTICO,I,9999,9999,0,3,0,9999,0,6
702031399,PLACA BLOQUEADA DE RÁDIO DISTAL (INCLUI PARAFUSO) ,I,9999,9999,0,1,0,9999,0,6
406020612,IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO ESPECIAL),I,0,130,109,2,1,0,9999,3,6
406020620,RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL ,I,0,130,5,34,1,0,9999,2,6
504040022,PROCESSAMENTO DE PELE EM GLICEROL ( ATÉ 500 CM²) INFANTIL,I,9999,9999,0,15,0,9999,3,4
503030090,RETIRADA DE TECIDO ÓSTEO -FASCIO-CONDRO- LIGAMENTOSO,I,10,70,800,1,0,9999,3,4
503030104,RETIRADA DE PELE PARA TRANSPLANTE,I,18,60,800,1,0,9999,3,4
503040061,ENTREVISTA FAMILIAR PARA DOAÇÃO DE TECIDOS DE DOADORES COM CORAÇÃO PARADO,I,2,80,320,1,0,9999,3,4
504040014,PROCESSAMENTO DE PELE EM GLICEROL (ATÉ 1000 CM²) PARA ADULTO ,I,9999,9999,0,30,0,9999,3,4
506010040,ACOMPANHAMENTO DE PACIENTES NO PRÉ TRANSPLANTE DE ÓRGÃOS,I,0,80,0,1,0,9999,2,4
506010058,AVALIAÇÃO DO POSSÍVEL DOADOR FALECIDO DE ORGÃOS OU TECIDOS PARA TRANSPLANTES ,I,0,90,215,1,0,9999,3,4
309060010,INSTALAÇÃO DE CATETER DUPLO LUMEN POR PUNÇÃO,I,0,130,15,1,0,9999,2,6
309060036,INSTALAÇÃO DE CATETER MONO LUMEN POR PUNÇÃO,I,0,130,15,1,0,9999,2,6
601120051,ADEFOVIR 10MG (POR COMPRIMIDO),I,0,0,0,31,0,9999,3,2
601120060,ENTECAVIR 0.5MG (POR COMPRIMIDO),I,0,0,0,62,0,9999,3,2
601120078,TENOFOVIR 300 MG (1000MG) ,I,0,0,0,31,0,9999,3,2
702050814,CATETER VENOSO CENTRAL MONO LUMEN,I,9999,9999,0,1,0,9999,0,6
604010095,SULFASSALAZINA 500 MG (POR COMPRIMIDO),I,0,130,0,372,0,9999,3,2
604020015,DEFERASIROX 125 MG (POR COMPRIMIDO) ,I,0,130,0,992,0,9999,3,2
604020023,DEFERASIROX 250 MG (POR COMPRIMIDO) ,I,0,130,0,496,0,9999,3,2
604020031,DEFERASIROX 500 MG (POR COMPRIMIDO) ,I,0,130,0,248,0,9999,3,2
604020040,DEFERIPRONA 500 MG (POR COMPRIMIDO),I,0,130,0,620,0,9999,3,2
604020058,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,372,0,9999,3,2
604030010,BROMOCRIPTINA 2.5 MG (POR COMPRIMIDO) ,I,0,130,0,868,0,9999,3,2
604030029,BROMOCRIPTINA 5 MG (POR COMPRIMIDO OU CÁPSULA DE LIBERAÇÃO RETARDADA ,I,0,9,0,434,0,9999,3,2
604030037,CABERGOLINA 0.5MG (POR COMPRIMIDO),I,0,130,0,45,0,9999,3,2
604030045,PRAMIPEXOL 0.125 MG (POR COMPRIMIDO),I,0,130,0,1116,0,9999,3,2
604030053,PRAMIPEXOL 0.25 MG (POR COMPRIMIDO),I,0,130,0,558,0,9999,3,2
604030061,PRAMIPEXOL 1 MG (POR COMPRIMIDO) ,I,0,130,0,140,0,9999,3,2
604040016,FENOTEROL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),I,0,130,0,16,0,9999,3,2
604040024,FORMOTEROL 12 MCG (POR CAPSULA INALANTE) ,I,0,130,0,124,0,9999,3,2
604040032,FORMOTEROL 12 MCG PO INALANTE (POR FRASCO DE 60 DOSES),I,0,130,0,3,0,9999,3,2
604040040,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),I,0,130,0,124,0,9999,3,2
604040059,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES) ,I,0,130,0,3,0,9999,3,2
604040067,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES) ,I,0,130,0,6,0,9999,3,2
604040075,FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE) ,I,0,130,0,248,0,9999,3,2
604040083,SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),I,0,9,0,2,0,9999,3,2
604040091,SALMETEROL 50 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO DE 60 DOSES),I,0,130,0,2,0,9999,3,2
604050011,CODEINA 3 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML) ,I,0,130,0,31,0,9999,3,2
604050020,CODEINA 30 MG/ML (POR AMPOLA DE 2 ML) ,I,0,130,0,186,0,9999,3,2
604050038,CODEINA 30 MG (POR COMPRIMIDO),I,0,130,0,372,0,9999,3,2
604130031,GALANTAMINA 8 MG (POR CAPSULA DE LIBERAÇÃO PROLONGADA),I,40,130,0,93,0,9999,3,2
604130040,GALANTAMINA 16 MG (POR CAPSULA DE LIBERAÇÃO PROLONGADA) ,I,40,130,0,31,0,9999,3,2
604130058,GALANTAMINA 24 MG (POR CAPSULA DE LIBERAÇÃO PROLONGADA) ,I,40,130,0,31,0,9999,3,2
604130066,RIVASTIGMINA 1.5 MG (POR CAPSULA),I,40,130,0,248,0,9999,3,2
604130074,RIVASTIGMINA 2.0 MG/ML SOLUÇÃO ORAL (POR FRASCO DE 120 ML) ,I,40,130,0,2,0,9999,3,2
604130082,RIVASTIGMINA 3 MG (POR CAPSULA),I,40,130,0,124,0,9999,3,2
604130090,RIVASTIGMINA 4.5 MG (POR CAPSULA),I,40,130,0,62,0,9999,3,2
604130104,RIVASTIGMINA 6 MG (POR CAPSULA),I,40,130,0,62,0,9999,3,2
604140010,DANAZOL 50 MG (POR CAPSULA),I,0,9,0,496,0,9999,3,2
604140029,DANAZOL 100 MG (POR CAPSULA),I,0,130,0,248,0,9999,3,2
604140037,DANAZOL 200 MG (POR CAPSULA),I,0,130,0,124,0,9999,3,2
604150016,PRIMIDONA 100 MG (POR COMPRIMIDO) ,I,0,130,0,233,0,9999,3,2
604150024,PRIMIDONA 250 MG (POR COMPRIMIDO),I,0,130,0,93,0,9999,3,2
604160011,PAMIDRONATO 30 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,3,0,9999,3,2
604160020,PAMIDRONATO 60 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,1,0,9999,3,2
604160038,PAMIDRONATO 90 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,9,0,1,0,9999,3,2
604160046,RISEDRONATO 5 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604160054,RISEDRONATO 35 MG (POR COMPRIMIDO) ,I,0,130,0,31,0,9999,3,2
604170017,HIDRÓXIDO DE ALUMÍNIO 230 MG (POR COMPRIMIDO),I,0,130,0,1456,0,9999,3,2
604170025,HIDRÓXIDO DE ALUMÍNIO 300 MG (POR COMPRIMIDO),I,0,130,0,1116,0,9999,3,2
604170033,HIDRÓXIDO DE ALUMÍNIO 61.5 MG/ML (SUSPENSÃO POR FRASCO DE 100 ML),I,0,130,0,54,0,9999,3,2
604170041,HIDRÓXIDO DE ALUMÍNIO 61.5 MG/ML (SUSPENSÃO POR FRASCO DE 150 ML),I,0,130,0,36,0,9999,3,2
604170050,HIDRÓXIDO DE ALUMÍNIO 61.5 MG/ML (SUSPENSÃO POR FRASCO DE 240,I,0,130,0,23,0,9999,3,2
604180012,CLOBAZAM 10 MG (POR COMPRIMIDO),I,0,130,0,124,0,9999,3,2
604270062,FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA) ,I,0,130,0,31,0,9999,3,2
604270070,GENFIBROZILA 600 MG (COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604270089,GENFIBROZILA 900 MG (POR COMPRIMIDO),I,0,130,0,31,0,9999,3,2
604280017,BECLOMETASONA 200 MCG (POR CAPSULA INALANTE),I,0,9,0,124,0,9999,3,2
604280025,BECLOMETASONA 200 MCG PO INALANTE (POR FRASCO  DE 100 DOSES) ,I,0,9,0,2,0,9999,3,2
604280033,BECLOMETASONA 250 MCG SPRAY (POR FRASCO  DE 200 DOSES),I,0,9,0,1,0,9999,3,2
604280041,BECLOMETASONA 400 MCG  (POR CAPSULA INALANTE),I,0,9,0,62,0,9999,3,2
604280050,BECLOMETASONA 400 MCG PO INALANTE (POR FRASCO DE 100 DOSES),I,0,9,0,1,0,9999,3,2
604280068,BUDESONIDA 200 MCG (POR CAPSULA INALANTE),I,0,130,0,248,0,9999,3,2
604280076,BUDESONIDA 400 MCG (POR CAPSULA INALANTE),I,0,130,0,124,0,9999,3,2
604280084,BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 100 DOSES) ,I,0,130,0,3,0,9999,3,2
604280092,BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 200 DOSES) ,I,0,130,0,2,0,9999,3,2
604280106,METILPREDNISOLONA 500 MG INJETAVEL (POR AMPOLA),I,0,130,0,31,0,9999,3,2
604290012,OCTREOTIDA  LAR 10 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,8,0,9999,3,2
604290020,OCTREOTIDA LAR 20 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,4,0,9999,3,2
604290039,OCTREOTIDA  LAR 30 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,2,0,9999,3,2
604290047,OCTREOTIDA 0.1 MG/ML INJETAVEL (POR AMPOLA),I,0,130,0,1,0,9999,3,2
604290055,OCTREOTIDA 0.5MG/ML INJETAVEL (POR AMPOLA),I,0,9,0,93,0,9999,3,2
604300018,IMUNOGLOBULINA ANTI-HEPATITE B 100 UI INJETAVEL (POR FRASCO) ,I,0,130,0,8,0,9999,3,2
604300026,IMUNOGLOBULINA ANTI-HEPATITE B 500 UI INJETAVEL (POR FRASCO) ,I,0,130,0,1,0,9999,3,2
604300034,IMUNOGLOBULINA ANTI-HEPATITE B 600 UI INJETAVEL (POR FRASCO) ,I,0,130,0,1,0,9999,3,2
604310013,IMUNOGLOBULINA HUMANA 0.5G INJETAVEL (POR FRASCO),I,0,130,0,600,0,9999,3,2
604310021,IMUNOGLOBULINA HUMANA 1.0  G INJETAVEL (POR FRASCO),I,0,130,0,300,0,9999,3,2
604310030,IMUNOGLOBULINA HUMANA 2.5 G INJETAVEL (POR FRASCO),I,0,130,0,200,0,9999,3,2
604360037,ATORVASTATINA 40 MG (POR COMPRIMIDO),I,0,130,0,62,0,9999,3,2
604360045,ATORVASTATINA 80 MG (POR COMPRIMIDO) ,I,0,130,0,31,0,9999,3,2
604360053,FLUVASTATINA 20 MG (POR CAPSULA) ,I,0,130,0,124,0,9999,3,2
604360061,FLUVASTATINA 40 MG  (POR CAPSULA),I,0,130,0,62,0,9999,3,2
604360070,LOVASTATINA 10 MG (POR COMPRIMIDO) ,I,0,130,0,248,0,9999,3,2
604360088,LOVASTATINA 20 MG (POR COMPRIMIDO) ,I,0,130,0,124,0,9999,3,2
604360096,LOVASTATINA 40 MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604360100,PRAVASTATINA 10 MG (POR COMPRIMIDO),I,0,130,0,124,0,9999,3,2
604360118,PRAVASTATINA 20MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604360126,PRAVASTATINA 40 MG (POR COMPRIMIDO),I,0,130,0,31,0,9999,3,2
604370016,SELEGILINA 5 MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604370024,SELEGILINA 10 MG (POR DRAGEA OU COMPRIMIDO),I,0,130,0,31,0,9999,3,2
604380011,ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA),I,0,130,0,3,0,9999,3,2
604380020,ETANERCEPTE 25 MG INJETÁVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA),I,0,18,0,10,0,9999,3,2
604380038,ETANERCEPTE 50MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(ORIGINADOR) ,I,0,130,0,5,0,9999,3,2
604380046,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML) ,I,0,130,0,6,0,9999,3,2
604380054,INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML) ,I,0,130,0,10,0,9999,3,2
604390017,ALFAINTERFERONA 2B 3.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,77,0,9999,3,2
604390025,ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,46,0,9999,3,2
604390033,ALFAINTERFERONA 2B 10.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,23,0,9999,3,2
604390041,ALFAPEGINTERFERONA 2A 180MCG (POR SERINGA PREENCHIDA),I,0,130,0,5,0,9999,3,2
604390050,ALFAPEGINTERFERONA 2B 80MCG (POR FRASCO-AMPOLA),I,0,130,0,10,0,9999,3,2
604390068,ALFAPEGINTERFERONA 2B 100MCG (POR FRASCO-AMPOLA),I,0,130,0,10,0,9999,3,2
604390076,ALFAPEGINTERFERONA 2B 120MCG (POR FRASCO-AMPOLA),I,0,130,0,10,0,9999,3,2
604490020,TOLCAPONA 100 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604500017,GABAPENTINA 300 MG (POR CAPSULA) ,I,3,130,0,372,0,9999,3,2
604500025,GABAPENTINA 400 MG (POR CAPSULA) ,I,3,130,0,279,0,9999,3,2
604500033,LAMOTRIGINA 25 MG (POR COMPRIMIDO),I,2,130,0,868,0,9999,3,2
604500041,LAMOTRIGINA 50 MG (POR COMPRIMIDO) ,I,2,130,0,434,0,9999,3,2
604500050,LAMOTRIGINA 100 MG (POR COMPRIMIDO),I,2,130,0,217,0,9999,3,2
604500068,TOPIRAMATO 25 MG (POR COMPRIMIDO),I,0,130,0,496,0,9999,3,2
604500076,TOPIRAMATO 50 MG (POR COMPRIMIDO),I,0,130,0,248,0,9999,3,2
604500084,TOPIRAMATO 100 MG (POR COMPRIMIDO) ,I,0,130,0,124,0,9999,3,2
604510012,RISPERIDONA 1 MG (POR COMPRIMIDO),I,0,130,0,310,0,9999,3,2
604510020,RISPERIDONA 2 MG (POR COMPRIMIDO),I,0,130,0,155,0,9999,3,2
604510039,RISPERIDONA 3 MG (POR COMPRIMIDO),I,0,130,0,93,0,9999,3,2
604520018,GLATIRAMER 20 MG INJETAVEL (POR SERINGA PREENCHIDA ),I,0,130,0,31,0,9999,3,2
604530013,AZATIOPRINA 50 MG (POR COMPRIMIDO) ,I,0,130,0,248,0,9999,3,2
604530021,METOTREXATO 2.5 MG (POR COMPRIMIDO),I,0,130,0,60,0,9999,3,2
604530030,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML) ,I,0,130,0,5,0,9999,3,2
604530048,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 20 ML),I,0,9,0,15,0,9999,3,2
604540019,RILUZOL 50 MG (POR COMPRIMIDO),I,0,130,0,62,0,9999,3,2
604550014,TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,8,0,9999,3,2
604550022,TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,5,0,9999,3,2
604560010,PENICILAMINA 250 MG (POR CAPSULA),I,0,130,0,186,0,9999,3,2
604570015,CALCITONINA 50 UI INJETAVEL (POR AMPOLA) ,I,0,130,0,62,0,9999,3,2
604570023,CALCITONINA 100 UI INJETAVEL (POR AMPOLA),I,0,130,0,31,0,9999,3,2
604570031,CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO),I,0,130,0,3,0,9999,3,2
604010010,MESALAZINA 400 MG (POR COMPRIMIDO) ,I,0,130,0,372,0,9999,3,2
604010028,MESALAZINA 500 MG (POR COMPRIMIDO) ,I,0,130,0,310,0,9999,3,2
604010036,MESALAZINA 800 MG - POR COMPRIMIDO ,I,0,130,0,186,0,9999,3,2
604010044,MESALAZINA 250 MG (POR SUPOSITORIO),I,0,130,0,124,0,9999,3,2
604010052,MESALAZINA 500 MG (POR SUPOSITORIO),I,0,130,0,62,0,9999,3,2
604010060,MESALAZINA 1000 MG (POR SUPOSITORIO),I,0,130,0,62,0,9999,3,2
604010079,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE ,I,0,130,0,155,0,9999,3,2
604010087,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE ,I,0,130,0,62,0,9999,3,2
604050046,CODEINA 60 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604050054,MORFINA 10 MG/ML (POR AMPOLA DE 1 ML),I,0,130,0,1860,0,9999,3,2
604050062,MORFINA 10 MG/ML SOLUCAO ORAL (POR FRASCO DE 60 ML) ,I,0,130,0,62,0,9999,3,2
604050070,MORFINA 10 MG (POR COMPRIMIDO),I,0,130,0,1860,0,9999,3,2
604050089,MORFINA 30 MG (POR COMPRIMIDO),I,0,130,0,1240,0,9999,3,2
604050097,MORFINA DE LIBERACAO CONTROLADA 30 MG (POR CAPSULA) ,I,0,130,0,279,0,9999,3,2
604050100,MORFINA  DE LIBERACAO CONTROLADA 60 MG (POR CAPSULA),I,0,130,0,124,0,9999,3,2
604050119,MORFINA  DE LIBERACAO CONTROLADA 100 MG (POR CAPSULA),I,0,130,0,93,0,9999,3,2
604060017,COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MENOR DE 1 ANO - FORMULA DE AMINOÁCIDOS ISENTA DE FENILALANINA (POR GRAMA),I,0,1,0,1550,0,9999,3,2
604060025,COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINOÁCIDOS ISENTA DE FENILALANINA  (POR GRAMA) ,I,1,130,0,3617,0,9999,3,2
604070012,TRIEXIFENIDIL 5 MG (POR COMPRIMIDO),I,0,130,0,93,0,9999,3,2
604080018,CLOROQUINA 150 MG (POR COMPRIMIDO) ,I,0,130,0,186,0,9999,3,2
604080026,HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO),I,0,130,0,93,0,9999,3,2
604090013,CICLOFOSFAMIDA 50 MG (POR DRAGEA)  ,I,0,130,0,186,0,9999,3,2
604100019,DESMOPRESSINA 0.1 MG/ML APLICACAO NASAL (POR FRASCO DE 2.5 ML,I,0,130,0,8,0,9999,3,2
604110014,GOSSERRELINA 3.60 MG INJETAVEL (POR SERINGA PREENCHIDA) ,I,0,130,0,2,0,9999,3,2
604110022,GOSSERRELINA 10.80 MG INJETAVEL (POR SERINGA PREENCHIDA),I,0,130,0,1,0,9999,3,2
604110030,LEUPRORRELINA 3.75 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,2,0,9999,3,2
604110049,LEUPRORRELINA 11.25 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,1,0,9999,3,2
604110057,TRIPTORRELINA 3.75 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,2,0,9999,3,2
604110065,TRIPTORRELINA 11.25 MG INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,1,0,9999,3,2
604120010,CIPROTERONA 50 MG (POR COMPRIMIDO) ,I,0,130,0,21,0,9999,3,2
604130015,DONEPEZILA 5 MG (POR COMPRIMIDO) ,I,40,130,0,62,0,9999,3,2
604130023,DONEPEZILA 10 MG (POR COMPRIMIDO),I,40,130,0,31,0,9999,3,2
604180020,CLOBAZAM 20 MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604180039,NITRAZEPAM 5 MG (POR COMPRIMIDO) ,I,0,0,0,62,0,9999,3,2
604190018,VIGABATRINA 500 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604200013,AMANTADINA 100 MG (POR COMPRIMIDO) ,I,0,130,0,124,0,9999,3,2
604210019,ZIPRASIDONA 40 MG (POR CAPSULA),I,0,130,0,124,0,9999,3,2
604210027,ZIPRASIDONA 80 MG (POR CAPSULA),I,0,130,0,62,0,9999,3,2
604220014,ETOSSUXIMIDA 50 MG/ML (FRASCO DE 120 ML) ,I,0,130,0,8,0,9999,3,2
604230010,OLANZAPINA 5 MG (POR COMPRIMIDO) ,I,0,130,0,186,0,9999,3,2
604230028,OLANZAPINA 10 MG (POR COMPRIMIDO),I,0,130,0,93,0,9999,3,2
604230036,QUETIAPINA 25 MG (POR COMPRIMIDO),I,0,130,0,992,0,9999,3,2
604230044,QUETIAPINA 100 MG (POR COMPRIMIDO) ,I,0,130,0,248,0,9999,3,2
604230052,QUETIAPINA 200 MG (POR COMPRIMIDO) ,I,0,130,0,124,0,9999,3,2
604230060,QUETIAPINA 300 MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604230079,CLOZAPINA 25 MG (POR COMPRIMIDO) ,I,0,130,0,992,0,9999,3,2
604230087,CLOZAPINA 100 MG (POR COMPRIMIDO),I,0,130,0,248,0,9999,3,2
604240015,IMIGLUCERASE 200 U INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,48,0,9999,3,2
604250010,FILGRASTIM 300 MCG INJETAVEL (POR FRASCO AMPOLA OU SERINGA PREENCHIDA),I,0,130,0,64,0,9999,3,2
604250029,MOLGRAMOSTIM 300 MCG INJETAVEL (POR FRASCO),I,0,9,0,64,0,9999,3,2
604260016,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML),I,0,130,0,13,0,9999,3,2
604270011,BEZAFIBRATO 200 MG (POR DRÁGEA OU COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604270020,BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRAÇÃO LENTA) ,I,0,130,0,31,0,9999,3,2
604270038,CIPROFIBRATO 100 MG (POR COMPRIMIDO),I,0,130,0,31,0,9999,3,2
604270046,ETOFIBRATO 500 MG (POR CAPSULA) ,I,0,130,0,31,0,9999,3,2
604270054,FENOFIBRATO 200 MG (POR CAPSULA) ,I,0,130,0,31,0,9999,3,2
604310048,IMUNOGLOBULINA HUMANA 3.0 G INJETAVEL (POR FRASCO),I,0,130,0,167,0,9999,3,2
604310056,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO),I,0,130,0,100,0,9999,3,2
604310064,IMUNOGLOBULINA HUMANA 6.0 G INJETAVEL (POR FRASCO),I,0,130,0,84,0,9999,3,2
604320019,EVEROLIMO 0.5MG (POR COMPRIMIDO)  ,I,0,130,0,310,0,9999,3,2
604320027,EVEROLIMO 0.75 MG (POR COMPRIMIDO) ,I,0,130,0,217,0,9999,3,2
604320035,EVEROLIMO 1 MG (POR COMPRIMIDO)  ,I,0,130,0,155,0,9999,3,2
604320043,LEFLUNOMIDA 20 MG (POR COMPRIMIDO) ,I,0,130,0,31,0,9999,3,2
604320051,MICOFENOLATO DE MOFETILA 500 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604320060,MICOFENOLATO DE SODIO 180 MG (POR COMPRIMIDO),I,0,130,0,310,0,9999,3,2
604320078,MICOFENOLATO DE SODIO 360 MG (POR COMPRIMIDO),I,0,130,0,186,0,9999,3,2
604320086,SIROLIMO 1 MG (POR DRAGEA),I,0,130,0,156,0,9999,3,2
604320094,SIROLIMO 2 MG (POR DRAGEA),I,0,130,0,63,0,9999,3,2
604320108,SIROLIMO 1MG/ML SOLUCAO ORAL (POR FRASCO DE 60ML) ,I,0,9,0,2,0,9999,3,2
604330014,ILOPROSTA 10 MCG/ML SOLUÇÃO PARA NEBULIZAÇÃO (AMPOLA DE 1 ML),I,0,130,0,279,0,9999,3,2
604340010,CICLOSPORINA 10 MG (POR CAPSULA) ,I,0,130,0,496,0,9999,3,2
604340028,CICLOSPORINA 25 MG (POR CAPSULA) ,I,0,130,0,496,0,9999,3,2
604340036,CICLOSPORINA 50 MG (POR CAPSULA) ,I,0,130,0,744,0,9999,3,2
604340044,CICLOSPORINA 100 MG (POR CAPSULA),I,0,130,0,372,0,9999,3,2
604340052,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML),I,0,130,0,8,0,9999,3,2
604340060,TACROLIMO 1 MG (POR CAPSULA),I,0,130,0,930,0,9999,3,2
604340079,TACROLIMO 5 MG (POR CAPSULA) ,I,0,130,0,248,0,9999,3,2
604350015,SILDENAFILA 20 MG (POR COMPRIMIDO) ,I,0,130,0,372,0,9999,3,2
604360010,ATORVASTATINA 10 MG (POR COMPRIMIDO),I,0,130,0,248,0,9999,3,2
604360029,ATORVASTATINA 20 MG (POR COMPRIMIDO),I,0,130,0,124,0,9999,3,2
604390084,BETAINTERFERONA 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA),I,0,130,0,14,0,9999,3,2
604390092,BETAINTERFERONA 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA/ SERINGA PREENCHIDA OU CANETA PREENCHIDA),I,0,130,0,5,0,9999,3,2
604390106,BETAINTERFERONA 1A 12.000.000 UI (44 MCG) INJETAVEL (POR SERINGA PREENCHIDA) ,I,0,130,0,14,0,9999,3,2
604390114,BETAINTERFERONA 1B 9.600.000 UI (300MCG) INJETAVEL (POR FRASCO-AMPOLA),I,0,130,0,16,0,9999,3,2
604400012,SEVELAMER 800 MG (POR COMPRIMIDO),I,1,130,0,279,0,9999,3,2
604410018,METADONA 5 MG (POR COMPRIMIDO),I,0,130,0,248,0,9999,3,2
604410026,METADONA 10 MG (POR COMPRIMIDO),I,0,130,0,124,0,9999,3,2
604410034,METADONA 10 MG/ML INJETAVEL (POR AMPOLA DE 1 ML),I,0,130,0,124,0,9999,3,2
604420013,FLUDROCORTISONA 0.1 MG (POR COMPRIMIDO),I,0,130,0,124,0,9999,3,2
604430019,RALOXIFENO 60 MG (POR COMPRIMIDO),I,0,130,0,31,0,9999,3,2
604440014,ALFADORNASE 2.5 MG (POR AMPOLA),I,0,130,0,62,0,9999,3,2
604450010,RIBAVIRINA 250 MG (POR CAPSULA),I,0,130,0,155,0,9999,3,2
604460015,ADEFOVIR 10 MG (POR COMPRIMIDO),I,1,9,0,31,0,9999,3,2
604460023,ENTECAVIR 0.5MG (POR COMPRIMIDO),I,13,130,0,62,0,9999,3,2
604460031,LAMIVUDINA 10 MG/ML SOLUCAO ORAL (FRASCO DE 240 ML) ,I,0,130,0,4,0,9999,3,2
604460040,LAMIVUDINA 150 MG (POR COMPRIMIDO) ,I,0,130,0,62,0,9999,3,2
604460058,TENOFOVIR 300 MG (POR COMPRIMIDO),I,13,130,0,31,0,9999,3,2
604470010,ALFAEPOETINA 1.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,50,0,9999,3,2
604470029,ALFAEPOETINA 2.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,37,0,9999,3,2
604470037,ALFAEPOETINA 3.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,130,0,37,0,9999,3,2
